,Nome do município,Estado,Região,PIB,Valores de importação 2020,Valores de exportação 2020
1920,Amélia Rodrigues,Bahia,Nordeste,149388539.3,2014461,0
1921,América Dourada,Bahia,Nordeste,59193124.21,,
1922,Anagé,Bahia,Nordeste,83131383.16,0,0
1923,Andaraí,Bahia,Nordeste,52073452.4,0,287504
1924,Andorinha,Bahia,Nordeste,134981776.8,1962592,11701087
1925,Angical,Bahia,Nordeste,65284365.54,,
1926,Anguera,Bahia,Nordeste,27983602.08,,
1927,Antas,Bahia,Nordeste,58104722.72,,
1928,Antônio Cardoso,Bahia,Nordeste,73379107.38,,
1929,Antônio Gonçalves,Bahia,Nordeste,36090206.9,,
1930,Aporá,Bahia,Nordeste,61076202.6,,
1931,Apuarema,Bahia,Nordeste,36017124.12,,
1932,Aracatu,Bahia,Nordeste,49994697.69,,
1933,Araçás,Bahia,Nordeste,208033374.0,,
1934,Araci,Bahia,Nordeste,222389062.1,0,0
1935,Aramari,Bahia,Nordeste,44049710.12,,
1936,Arataca,Bahia,Nordeste,68092748.64,0,0
1937,Aratuípe,Bahia,Nordeste,37701713.57,,
1938,Aurelino Leal,Bahia,Nordeste,65706266.4,0,0
1939,Baianópolis,Bahia,Nordeste,65438618.5,,
1940,Baixa Grande,Bahia,Nordeste,73551193.6,0,31000
1941,Banzaê,Bahia,Nordeste,44027470.08,,
1942,Barra,Bahia,Nordeste,172047573.0,,
1943,Barra da Estiva,Bahia,Nordeste,99295629.81,,
1944,Barra do Choça,Bahia,Nordeste,194560934.9,0,0
1945,Barra do Mendes,Bahia,Nordeste,51560138.23,,
1946,Barra do Rocha,Bahia,Nordeste,36402651.9,,
1947,Barreiras,Bahia,Nordeste,1875816708.0,4212330,404634978
1948,Barro Alto,Bahia,Nordeste,44908846.52,,
1949,Barrocas,Bahia,Nordeste,185344819.4,1219803,116608194
1950,Barro Preto,Bahia,Nordeste,39001480.29,,
1951,Belmonte,Bahia,Nordeste,162689155.0,0,2776371
1952,Belo Campo,Bahia,Nordeste,58884704.87,,
1953,Biritinga,Bahia,Nordeste,59106475.64,,
1954,Boa Nova,Bahia,Nordeste,56962908.75,,
1955,Boa Vista do Tupim,Bahia,Nordeste,81474222.51,,
1956,Bom Jesus da Lapa,Bahia,Nordeste,371806803.6,39843,320023
1957,Bom Jesus da Serra,Bahia,Nordeste,30632681.52,,
1958,Boninal,Bahia,Nordeste,45605308.65,,
1959,Bonito,Bahia,Nordeste,112856033.6,0,166295
1960,Boquira,Bahia,Nordeste,74144367.98,14048,2090000
1961,Botuporã,Bahia,Nordeste,43550793.0,,
1962,Brejões,Bahia,Nordeste,79747403.14,,
1963,Brejolândia,Bahia,Nordeste,46017070.33,,
1964,Brotas de Macaúbas,Bahia,Nordeste,37737772.1,0,76269
1965,Brumado,Bahia,Nordeste,731336631.3,1362813,34466749
1966,Buerarema,Bahia,Nordeste,146479769.7,,
1967,Buritirama,Bahia,Nordeste,61410720.0,,
1968,Caatiba,Bahia,Nordeste,42370027.2,,
1969,Cabaceiras do Paraguaçu,Bahia,Nordeste,61245400.36,,
1970,Cachoeira,Bahia,Nordeste,350482295.7,9592887,59764323
1971,Caculé,Bahia,Nordeste,116940902.9,,
1972,Caém,Bahia,Nordeste,43324657.92,,
1973,Caetanos,Bahia,Nordeste,36326521.77,0,38897
1974,Caetité,Bahia,Nordeste,288757682.9,2672,0
1975,Cafarnaum,Bahia,Nordeste,60936896.91,399713,0
1976,Cairu,Bahia,Nordeste,1397713988.0,,
1977,Caldeirão Grande,Bahia,Nordeste,47749470.61,,
1978,Camacan,Bahia,Nordeste,187473983.2,10692,0
1979,Camaçari,Bahia,Nordeste,12990364323.0,2499526181,1186640646
1980,Camamu,Bahia,Nordeste,205672834.0,54982,3044592
1981,Campo Alegre de Lourdes,Bahia,Nordeste,105743681.4,,
1982,Campo Formoso,Bahia,Nordeste,372091661.9,3977473,2327969
1983,Canápolis,Bahia,Nordeste,33262091.6,,
1984,Canarana,Bahia,Nordeste,96674250.96,,
1985,Canavieiras,Bahia,Nordeste,163811265.8,361,0
1986,Candeal,Bahia,Nordeste,27673679.25,,
1987,Candeias,Bahia,Nordeste,2310110114.0,380915503,238557790
1988,Candiba,Bahia,Nordeste,49052164.6,,
1989,Cândido Sales,Bahia,Nordeste,94028661.54,,
1990,Cansanção,Bahia,Nordeste,129393268.8,,
1991,Canudos,Bahia,Nordeste,65541871.8,,
1992,Capela do Alto Alegre,Bahia,Nordeste,70601261.22,,
1993,Capim Grosso,Bahia,Nordeste,145557976.7,0,0
1994,Caraíbas,Bahia,Nordeste,34678850.54,,
1995,Caravelas,Bahia,Nordeste,259842187.1,3800,0
1996,Cardeal da Silva,Bahia,Nordeste,74884462.07,,
1997,Carinhanha,Bahia,Nordeste,96134695.8,,
1998,Casa Nova,Bahia,Nordeste,293836615.6,1592251,78259825
1999,Castro Alves,Bahia,Nordeste,144310579.8,996988,200596
2000,Catolândia,Bahia,Nordeste,27507416.04,,
2001,Catu,Bahia,Nordeste,409852574.2,3017531,110616
2002,Caturama,Bahia,Nordeste,29104170.03,,
2003,Central,Bahia,Nordeste,65017731.45,,
2004,Chorrochó,Bahia,Nordeste,42146836.32,,
2005,Cícero Dantas,Bahia,Nordeste,139716557.0,,
2006,Cipó,Bahia,Nordeste,61603625.5,,
2007,Coaraci,Bahia,Nordeste,98489920.2,0,202600
2008,Cocos,Bahia,Nordeste,122052966.2,2469737,661127
2009,Conceição da Feira,Bahia,Nordeste,88690042.77,0,15630
2010,Conceição do Almeida,Bahia,Nordeste,71550275.52,0,121010
2011,Conceição do Coité,Bahia,Nordeste,359126605.2,16428,45372548
2012,Conceição do Jacuípe,Bahia,Nordeste,794954705.7,123184907,6835642
2013,Conde,Bahia,Nordeste,100380276.0,9489,1215377
2014,Condeúba,Bahia,Nordeste,66361487.64,,
2015,Contendas do Sincorá,Bahia,Nordeste,20477797.65,,
2016,Coração de Maria,Bahia,Nordeste,116056220.9,406375,0
2017,Cordeiros,Bahia,Nordeste,28833285.04,,
2018,Coribe,Bahia,Nordeste,71142845.13,0,392545
2019,Coronel João Sá,Bahia,Nordeste,96333474.16,,
2020,Correntina,Bahia,Nordeste,541474234.8,488265,172057728
2021,Cotegipe,Bahia,Nordeste,60359072.2,,
2022,Cravolândia,Bahia,Nordeste,20739379.74,,
2023,Crisópolis,Bahia,Nordeste,88088939.64,,
2024,Cristópolis,Bahia,Nordeste,51148318.4,0,0
2025,Cruz das Almas,Bahia,Nordeste,503145989.4,259333,2598647
2026,Curaçá,Bahia,Nordeste,142810157.7,28926,0
2027,Dário Meira,Bahia,Nordeste,43213677.6,,
2028,Dias d'Ávila,Bahia,Nordeste,2208860254.0,457001788,372886373
2029,Dom Basílio,Bahia,Nordeste,127862636.9,,
2030,Dom Macedo Costa,Bahia,Nordeste,17028593.14,,
2031,Elísio Medrado,Bahia,Nordeste,31769721.9,,
2032,Encruzilhada,Bahia,Nordeste,112060730.2,,
2033,Entre Rios,Bahia,Nordeste,367358678.4,0,0
2034,Esplanada,Bahia,Nordeste,541521329.6,0,0
2035,Euclides da Cunha,Bahia,Nordeste,420543562.4,0,0
2036,Eunápolis,Bahia,Nordeste,1775415006.0,4137825,295709434
2037,Fátima,Bahia,Nordeste,141291550.6,,
2038,Feira da Mata,Bahia,Nordeste,29974713.76,0,0
2039,Feira de Santana,Bahia,Nordeste,7097102004.0,159050144,54676298
2040,Filadélfia,Bahia,Nordeste,64605184.2,,
2041,Firmino Alves,Bahia,Nordeste,23025214.4,,
2042,Floresta Azul,Bahia,Nordeste,47741556.2,,
2043,Formosa do Rio Preto,Bahia,Nordeste,644882022.4,1531645,183257243
2044,Gandu,Bahia,Nordeste,192126685.4,49589,189538
2045,Gavião,Bahia,Nordeste,19960897.23,,
2046,Gentio do Ouro,Bahia,Nordeste,31992401.8,0,0
2047,Glória,Bahia,Nordeste,71922470.16,3477,0
2048,Gongogi,Bahia,Nordeste,36525605.62,,
2049,Governador Mangabeira,Bahia,Nordeste,100019662.4,0,10906378
2050,Guajeru,Bahia,Nordeste,37447590.96,0,410350
2051,Guanambi,Bahia,Nordeste,542590984.1,1118747,0
2052,Guaratinga,Bahia,Nordeste,123995664.7,0,0
2053,Heliópolis,Bahia,Nordeste,54303944.56,,
2054,Iaçu,Bahia,Nordeste,150467582.9,,
2055,Ibiassucê,Bahia,Nordeste,42677771.76,,
2056,Ibicaraí,Bahia,Nordeste,109379826.2,,
2057,Ibicoara,Bahia,Nordeste,194611565.1,111961,0
2058,Ibicuí,Bahia,Nordeste,80021426.1,,
2059,Ibipeba,Bahia,Nordeste,60080419.84,,
2060,Ibipitanga,Bahia,Nordeste,44109221.44,46692,80
2061,Ibiquera,Bahia,Nordeste,17987314.98,,
2062,Ibirapitanga,Bahia,Nordeste,117690836.0,,
2063,Ibirapuã,Bahia,Nordeste,83903816.88,0,14210000
2064,Ibirataia,Bahia,Nordeste,120437889.1,0,289140
2065,Ibitiara,Bahia,Nordeste,55483902.08,0,0
2066,Ibititá,Bahia,Nordeste,71768000.8,,
2067,Ibotirama,Bahia,Nordeste,170629870.9,,
2068,Ichu,Bahia,Nordeste,20244887.5,,
2069,Igaporã,Bahia,Nordeste,56546634.75,157153,0
2070,Igrapiúna,Bahia,Nordeste,106308217.6,0,0
2071,Iguaí,Bahia,Nordeste,98955510.3,,
2072,Ilhéus,Bahia,Nordeste,2535201586.0,275851756,160840303
2073,Inhambupe,Bahia,Nordeste,260854616.3,0,0
2074,Ipecaetá,Bahia,Nordeste,52064842.55,,
2075,Ipiaú,Bahia,Nordeste,262748405.1,36232,0
2076,Ipirá,Bahia,Nordeste,298355240.5,486523,1013943
2077,Ipupiara,Bahia,Nordeste,35066938.05,46246,149100
2078,Irajuba,Bahia,Nordeste,26675099.28,,
2079,Iramaia,Bahia,Nordeste,43572499.3,,
2080,Iraquara,Bahia,Nordeste,100847696.1,0,1147347
2081,Irará,Bahia,Nordeste,128646349.4,,
2082,Irecê,Bahia,Nordeste,533430772.6,237100,0
2083,Itabela,Bahia,Nordeste,202239571.8,0,1894210
2084,Itaberaba,Bahia,Nordeste,359975577.4,163524,4328283
2085,Itabuna,Bahia,Nordeste,2382127400.0,32148897,40786430
2086,Itacaré,Bahia,Nordeste,146629515.1,0,5671
2087,Itaeté,Bahia,Nordeste,59823301.72,,
2088,Itagi,Bahia,Nordeste,66232650.41,,
2089,Itagibá,Bahia,Nordeste,382658494.5,4535674,80037262
2090,Itagimirim,Bahia,Nordeste,54589513.5,0,0
2091,Itaguaçu da Bahia,Bahia,Nordeste,48569228.82,0,224417
2092,Itaju do Colônia,Bahia,Nordeste,41723645.77,,
2093,Itajuípe,Bahia,Nordeste,199010964.3,3275136,323027
2094,Itamaraju,Bahia,Nordeste,489714387.1,0,946460
2095,Itamari,Bahia,Nordeste,48497628.83,,
2096,Itambé,Bahia,Nordeste,120066263.4,92606,237512
2097,Itanagra,Bahia,Nordeste,42356266.68,,
2098,Itanhém,Bahia,Nordeste,125301396.1,,
2099,Itaparica,Bahia,Nordeste,125046774.5,7800,0
2100,Itapé,Bahia,Nordeste,46378889.1,,
2101,Itapebi,Bahia,Nordeste,99732095.9,,
2102,Itapetinga,Bahia,Nordeste,1005806029.0,2833954,21592173
2103,Itapicuru,Bahia,Nordeste,203573039.6,,
2104,Itapitanga,Bahia,Nordeste,46262308.87,,
2105,Itaquara,Bahia,Nordeste,38206342.24,,
2106,Itarantim,Bahia,Nordeste,99775044.1,0,681348
2107,Itatim,Bahia,Nordeste,135070283.8,427176,44028
2108,Itiruçu,Bahia,Nordeste,57979085.4,,
2109,Itiúba,Bahia,Nordeste,134358777.6,,
2110,Itororó,Bahia,Nordeste,90819788.4,211858,0
2111,Ituaçu,Bahia,Nordeste,78535408.77,,
2112,Ituberá,Bahia,Nordeste,176146761.3,635,908242
2113,Iuiu,Bahia,Nordeste,49787712.0,,
2114,Jaborandi,Bahia,Nordeste,172944973.9,68106,6227502
2115,Jacaraci,Bahia,Nordeste,48812699.76,,
2116,Jacobina,Bahia,Nordeste,650771609.2,11852502,304956613
2117,Jaguaquara,Bahia,Nordeste,254731590.3,0,30849
2118,Jaguarari,Bahia,Nordeste,498726044.0,8708846,62208709
2119,Jaguaripe,Bahia,Nordeste,81552982.17,22348,299574
2120,Jandaíra,Bahia,Nordeste,110297165.2,,
2121,Jequié,Bahia,Nordeste,1239176118.0,2461546,4250138
2122,Jeremoabo,Bahia,Nordeste,176828848.8,124614,0
2123,Jiquiriçá,Bahia,Nordeste,61135175.4,,
2124,Jitaúna,Bahia,Nordeste,65999622.75,0,34005
2125,João Dourado,Bahia,Nordeste,106311995.8,,
2126,Juazeiro,Bahia,Nordeste,1776017262.0,18018725,74089568
2127,Jucuruçu,Bahia,Nordeste,92215069.8,,
2128,Jussara,Bahia,Nordeste,51435242.84,,
2129,Jussari,Bahia,Nordeste,38315786.34,,
2130,Jussiape,Bahia,Nordeste,28554140.19,,
2131,Lafaiete Coutinho,Bahia,Nordeste,19417266.51,,
2132,Lagoa Real,Bahia,Nordeste,44173566.8,,
2133,Laje,Bahia,Nordeste,134278308.3,,
2134,Lajedão,Bahia,Nordeste,32717729.18,,
2135,Lajedinho,Bahia,Nordeste,22737720.96,,
2136,Lajedo do Tabocal,Bahia,Nordeste,40017725.55,,
2137,Lamarão,Bahia,Nordeste,32301041.2,,
2138,Lapão,Bahia,Nordeste,105321454.0,1760924,684671
2139,Lauro de Freitas,Bahia,Nordeste,3626670157.0,52085055,7537749
2140,Lençóis,Bahia,Nordeste,53704373.76,60805,6128
2141,Licínio de Almeida,Bahia,Nordeste,48142042.39,387362,0
2142,Livramento de Nossa Senhora,Bahia,Nordeste,281603028.0,0,2312731
2143,Luís Eduardo Magalhães,Bahia,Nordeste,1881598445.0,47675934,1281416214
2144,Macajuba,Bahia,Nordeste,43254557.16,0,1029329
2145,Macarani,Bahia,Nordeste,78762663.77,0,0
2146,Macaúbas,Bahia,Nordeste,156855800.7,0,460633
2147,Macururé,Bahia,Nordeste,27118337.22,,
2148,Madre de Deus,Bahia,Nordeste,341710681.9,3353586,3388837
2149,Maetinga,Bahia,Nordeste,23966782.92,,
2150,Maiquinique,Bahia,Nordeste,61733420.28,0,316276
2151,Mairi,Bahia,Nordeste,76882886.46,,
2152,Malhada,Bahia,Nordeste,68689330.62,,
2153,Malhada de Pedras,Bahia,Nordeste,30428995.88,,
2154,Manoel Vitorino,Bahia,Nordeste,57400533.25,0,0
2155,Mansidão,Bahia,Nordeste,38069393.6,,
2156,Maracás,Bahia,Nordeste,111171260.0,3481723,116069351
2157,Maragogipe,Bahia,Nordeste,194146330.1,39862,0
2158,Maraú,Bahia,Nordeste,111868826.7,0,0
2159,Marcionílio Souza,Bahia,Nordeste,46099830.0,,
2160,Mascote,Bahia,Nordeste,71997324.0,,
2161,Mata de São João,Bahia,Nordeste,600150383.7,8967506,16
2162,Matina,Bahia,Nordeste,33532295.85,,
2163,Medeiros Neto,Bahia,Nordeste,158934498.8,4000460,101395
2164,Miguel Calmon,Bahia,Nordeste,119999526.0,,
2165,Milagres,Bahia,Nordeste,53999111.48,,
2166,Mirangaba,Bahia,Nordeste,58911584.73,,
2167,Mirante,Bahia,Nordeste,33388934.46,,
2168,Monte Santo,Bahia,Nordeste,182835475.7,,
2169,Morpará,Bahia,Nordeste,31644835.2,,
2170,Morro do Chapéu,Bahia,Nordeste,163043863.9,253778,0
2171,Mortugaba,Bahia,Nordeste,44407639.32,,
2172,Mucugê,Bahia,Nordeste,177259762.8,401572,2698621
2173,Mucuri,Bahia,Nordeste,1253757398.0,7925860,516567783
2174,Mulungu do Morro,Bahia,Nordeste,41782686.39,147218,2518
2175,Mundo Novo,Bahia,Nordeste,103102784.1,,
2176,Muniz Ferreira,Bahia,Nordeste,28660030.47,0,0
2177,Muquém do São Francisco,Bahia,Nordeste,,,
2178,Muritiba,Bahia,Nordeste,145801812.8,0,0
2179,Mutuípe,Bahia,Nordeste,111870905.8,946,0
2180,Nazaré,Bahia,Nordeste,153013685.8,0,0
2181,Nilo Peçanha,Bahia,Nordeste,65927221.5,0,0
2182,Nordestina,Bahia,Nordeste,38854836.8,168285,19167696
2183,Nova Canaã,Bahia,Nordeste,61578714.24,,
2184,Nova Fátima,Bahia,Nordeste,32167634.94,,
2185,Nova Ibiá,Bahia,Nordeste,44660798.64,,
2186,Nova Itarana,Bahia,Nordeste,24076388.75,,
2187,Nova Redenção,Bahia,Nordeste,27743169.48,,
2188,Nova Soure,Bahia,Nordeste,93714536.72,0,6203373
2189,Nova Viçosa,Bahia,Nordeste,269220354.5,1220,34890
2190,Novo Horizonte,Bahia,Nordeste,35908241.2,0,0
2191,Novo Triunfo,Bahia,Nordeste,40331261.64,,
2192,Olindina,Bahia,Nordeste,107506824.3,,
2193,Oliveira dos Brejinhos,Bahia,Nordeste,83020673.28,35973,101466
2194,Ouriçangas,Bahia,Nordeste,30561036.12,,
2195,Ourolândia,Bahia,Nordeste,74864164.5,1178444,0
2196,Palmas de Monte Alto,Bahia,Nordeste,80737882.5,,
2197,Palmeiras,Bahia,Nordeste,36198069.7,0,0
2198,Paramirim,Bahia,Nordeste,87157930.18,0,806968
2199,Paratinga,Bahia,Nordeste,107496938.9,,
2200,Paripiranga,Bahia,Nordeste,148755356.7,55633,0
2201,Pau Brasil,Bahia,Nordeste,48623796.76,,
2202,Paulo Afonso,Bahia,Nordeste,2188398172.0,2100,81510
2203,Pé de Serra,Bahia,Nordeste,52150334.4,,
2204,Pedrão,Bahia,Nordeste,23656602.96,,
2205,Pedro Alexandre,Bahia,Nordeste,72141565.65,,
2206,Piatã,Bahia,Nordeste,59228032.68,0,1946879
2207,Pilão Arcado,Bahia,Nordeste,110493393.0,,
2208,Pindaí,Bahia,Nordeste,51420652.12,0,0
2209,Pindobaçu,Bahia,Nordeste,68324678.49,39720,604019
2210,Pintadas,Bahia,Nordeste,41462215.62,0,170824
2211,Piraí do Norte,Bahia,Nordeste,39348276.46,0,0
2212,Piripá,Bahia,Nordeste,38130922.02,0,0
2213,Piritiba,Bahia,Nordeste,81597765.08,,
2214,Planaltino,Bahia,Nordeste,33606615.02,,
2215,Planalto,Bahia,Nordeste,102269867.1,36078,0
2216,Poções,Bahia,Nordeste,215762786.8,0,0
2217,Pojuca,Bahia,Nordeste,1012971289.0,17721814,161351652
2218,Ponto Novo,Bahia,Nordeste,65875862.24,,
2219,Porto Seguro,Bahia,Nordeste,1160233872.0,59837,9263589
2220,Potiraguá,Bahia,Nordeste,50450671.8,0,0
2221,Prado,Bahia,Nordeste,251305137.7,0,0
2222,Presidente Dutra,Bahia,Nordeste,55541475.0,0,0
2223,Presidente Jânio Quadros,Bahia,Nordeste,42233690.68,,
2224,Presidente Tancredo Neves,Bahia,Nordeste,107696405.2,0,4722471
2225,Queimadas,Bahia,Nordeste,101040414.0,,
2226,Quijingue,Bahia,Nordeste,110402188.4,,
2227,Quixabeira,Bahia,Nordeste,31352788.56,,
2228,Rafael Jambeiro,Bahia,Nordeste,125647339.5,,
2229,Remanso,Bahia,Nordeste,187705344.4,,
2230,Retirolândia,Bahia,Nordeste,55783548.1,0,8765782
2231,Riachão das Neves,Bahia,Nordeste,259108436.8,0,48616998
2232,Riachão do Jacuípe,Bahia,Nordeste,143062874.7,0,4123807
2233,Riacho de Santana,Bahia,Nordeste,113983506.6,0,0
2234,Ribeira do Amparo,Bahia,Nordeste,58139295.52,28893,0
2235,Ribeira do Pombal,Bahia,Nordeste,259339463.8,,
2236,Ribeirão do Largo,Bahia,Nordeste,51026117.78,,
2237,Rio de Contas,Bahia,Nordeste,58565058.06,0,26276
2238,Rio do Antônio,Bahia,Nordeste,53369704.15,,
2239,Rio do Pires,Bahia,Nordeste,43954656.62,,
2240,Rio Real,Bahia,Nordeste,646504572.4,0,180022
2241,Rodelas,Bahia,Nordeste,31371347.5,,
2242,Ruy Barbosa,Bahia,Nordeste,155607562.1,570864,4022526
2243,Salinas da Margarida,Bahia,Nordeste,78766579.84,45238,0
2244,Salvador,Bahia,Nordeste,40228702012.0,444454414,58695769
2245,Santa Bárbara,Bahia,Nordeste,90404347.6,,
2246,Santa Brígida,Bahia,Nordeste,58685657.4,,
2247,Santa Cruz Cabrália,Bahia,Nordeste,169612386.7,0,0
2248,Santa Cruz da Vitória,Bahia,Nordeste,31997635.57,,
2249,Santa Inês,Bahia,Nordeste,38027028.5,,
2250,Santaluz,Bahia,Nordeste,137281104.4,0,5765225
2251,Santa Luzia,Bahia,Nordeste,59681707.2,0,0
2252,Santa Maria da Vitória,Bahia,Nordeste,216449252.8,,
2253,Santana,Bahia,Nordeste,122917162.5,13937,317243
2254,Santanópolis,Bahia,Nordeste,31954995.68,,
2255,Santa Rita de Cássia,Bahia,Nordeste,104775562.5,,
2256,Santa Terezinha,Bahia,Nordeste,,,
2257,Santo Amaro,Bahia,Nordeste,427615382.0,44529,0
2258,Santo Antônio de Jesus,Bahia,Nordeste,1082828862.0,23131750,43819
2259,Santo Estêvão,Bahia,Nordeste,386849811.6,2214318,1925721
2260,São Desidério,Bahia,Nordeste,948205838.0,1252189,87775602
2261,São Domingos,Bahia,Nordeste,35177354.1,0,0
2262,São Félix,Bahia,Nordeste,94303495.72,3934,0
2263,São Félix do Coribe,Bahia,Nordeste,80151645.84,0,646580
2264,São Felipe,Bahia,Nordeste,102518117.6,,
2265,São Francisco do Conde,Bahia,Nordeste,5661320106.0,103663151,1105856537
2266,São Gabriel,Bahia,Nordeste,68625464.86,1417,0
2267,São Gonçalo dos Campos,Bahia,Nordeste,220543808.6,6397938,13527153
2268,São José da Vitória,Bahia,Nordeste,24188051.7,,
2269,São José do Jacuípe,Bahia,Nordeste,43721165.8,0,3761
2270,São Miguel das Matas,Bahia,Nordeste,60293727.52,,
2271,São Sebastião do Passé,Bahia,Nordeste,478708015.3,10124207,3219444
2272,Sapeaçu,Bahia,Nordeste,103600358.6,44400,1020675
2273,Sátiro Dias,Bahia,Nordeste,83905080.16,313901,6114647
2274,Saubara,Bahia,Nordeste,70671253.37,,
2275,Saúde,Bahia,Nordeste,44397310.55,,
2276,Seabra,Bahia,Nordeste,229491083.0,0,2334
2277,Sebastião Laranjeiras,Bahia,Nordeste,45220256.46,,
2278,Senhor do Bonfim,Bahia,Nordeste,520246856.8,20624,0
2279,Serra do Ramalho,Bahia,Nordeste,121959427.9,,
2280,Sento Sé,Bahia,Nordeste,152718326.3,713878,679435
2281,Serra Dourada,Bahia,Nordeste,84571991.68,,
2282,Serra Preta,Bahia,Nordeste,54192114.74,,
2283,Serrinha,Bahia,Nordeste,524293671.4,0,1100656
2284,Serrolândia,Bahia,Nordeste,47849170.64,,
2285,Simões Filho,Bahia,Nordeste,3303155740.0,119092953,24938353
2286,Sítio do Mato,Bahia,Nordeste,49682150.0,,
2287,Sítio do Quinto,Bahia,Nordeste,57206463.36,,
2288,Sobradinho,Bahia,Nordeste,472578480.0,19919,77023
2289,Souto Soares,Bahia,Nordeste,54581267.0,,
2290,Tabocas do Brejo Velho,Bahia,Nordeste,47148188.29,470223,16476
2291,Tanhaçu,Bahia,Nordeste,84125646.15,0,0
2292,Tanque Novo,Bahia,Nordeste,73941073.92,0,0
2293,Tanquinho,Bahia,Nordeste,30932741.84,,
2294,Taperoá,Bahia,Nordeste,105078228.0,0,1864150
2295,Tapiramutá,Bahia,Nordeste,101538551.2,,
2296,Teixeira de Freitas,Bahia,Nordeste,1291855926.0,44211,4281423
2297,Teodoro Sampaio,Bahia,Nordeste,43042908.4,,
2298,Teofilândia,Bahia,Nordeste,77301258.44,,
2299,Teolândia,Bahia,Nordeste,68460573.64,,
2300,Terra Nova,Bahia,Nordeste,62927513.18,2760618,0
2301,Tremedal,Bahia,Nordeste,56782178.76,0,0
2302,Tucano,Bahia,Nordeste,231696471.1,,
2303,Uauá,Bahia,Nordeste,97069349.34,0,2671
2304,Ubaíra,Bahia,Nordeste,91696880.0,,
2305,Ubaitaba,Bahia,Nordeste,137593494.7,,
2306,Ubatã,Bahia,Nordeste,108704890.0,0,0
2307,Uibaí,Bahia,Nordeste,52976043.75,,
2308,Umburanas,Bahia,Nordeste,52751000.0,,
2309,Una,Bahia,Nordeste,229274045.0,0,533246
2310,Urandi,Bahia,Nordeste,101075882.4,,
2311,Uruçuca,Bahia,Nordeste,102799896.5,117034,61775
2312,Utinga,Bahia,Nordeste,74957991.37,,
2313,Valença,Bahia,Nordeste,759674005.2,2770847,5289331
2314,Valente,Bahia,Nordeste,110708375.2,133112,7181535
2315,Várzea da Roça,Bahia,Nordeste,47064990.42,383442,0
2316,Várzea do Poço,Bahia,Nordeste,36218829.63,,
2317,Várzea Nova,Bahia,Nordeste,51939290.46,0,0
2318,Varzedo,Bahia,Nordeste,44302532.4,,
2319,Vera Cruz,Bahia,Nordeste,268583388.2,912130,0
2320,Vereda,Bahia,Nordeste,63771488.0,,
2321,Vitória da Conquista,Bahia,Nordeste,3480486447.0,12585234,32817279
2322,Wagner,Bahia,Nordeste,40285790.61,,
2323,Wanderley,Bahia,Nordeste,65939777.2,,
2324,Wenceslau Guimarães,Bahia,Nordeste,161268542.6,0,12559
2325,Xique-Xique,Bahia,Nordeste,194920490.9,,
2326,Abadia dos Dourados,Minas Gerais,Sudeste,63777900.64,,
2327,Abaeté,Minas Gerais,Sudeste,226189349.2,89660,0
2328,Abre Campo,Minas Gerais,Sudeste,106800276.1,,
2329,Acaiaca,Minas Gerais,Sudeste,22385944.0,,
2330,Açucena,Minas Gerais,Sudeste,48839053.48,,
2331,Água Boa,Minas Gerais,Sudeste,74145673.95,0,1990
2332,Água Comprida,Minas Gerais,Sudeste,78900966.0,,
2333,Aguanil,Minas Gerais,Sudeste,29252123.48,0,0
2334,Águas Formosas,Minas Gerais,Sudeste,98614107.45,,
2335,Águas Vermelhas,Minas Gerais,Sudeste,132299004.1,0,0
2336,Aimorés,Minas Gerais,Sudeste,267390758.8,,
2337,Aiuruoca,Minas Gerais,Sudeste,46889677.38,0,0
2338,Alagoa,Minas Gerais,Sudeste,18521514.27,,
2339,Albertina,Minas Gerais,Sudeste,30779661.03,0,78874339
2340,Além Paraíba,Minas Gerais,Sudeste,560173453.2,112393,0
2341,Alfenas,Minas Gerais,Sudeste,1279835778.0,44802587,263179918
2342,Alfredo Vasconcelos,Minas Gerais,Sudeste,43381575.0,,
2343,Almenara,Minas Gerais,Sudeste,264191523.8,0,0
2344,Alpercata,Minas Gerais,Sudeste,39180922.88,,
2345,Alpinópolis,Minas Gerais,Sudeste,202313814.2,,
2346,Alterosa,Minas Gerais,Sudeste,108187899.4,,
2347,Alto Caparaó,Minas Gerais,Sudeste,38238248.45,0,39684
2348,Alto Rio Doce,Minas Gerais,Sudeste,79144390.08,,
2349,Alvarenga,Minas Gerais,Sudeste,21678631.92,,
2350,Alvinópolis,Minas Gerais,Sudeste,154256356.7,47560,69575
2351,Alvorada de Minas,Minas Gerais,Sudeste,21929244.12,,
2352,Amparo do Serra,Minas Gerais,Sudeste,24299573.82,,
2353,Andradas,Minas Gerais,Sudeste,483012491.4,11065234,17960792
2354,Cachoeira de Pajeú,Minas Gerais,Sudeste,62787449.29,0,0
2355,Andrelândia,Minas Gerais,Sudeste,97708166.99,,
2356,Angelândia,Minas Gerais,Sudeste,45153166.09,0,0
2357,Antônio Carlos,Minas Gerais,Sudeste,104746782.6,92447,0
2358,Antônio Dias,Minas Gerais,Sudeste,76583129.0,0,184362
